,id,host_since,city_y,property_type,log_price,review_scores_rating
18245,19651694,2010-09-20,Beverly Hills,Apartment,4.867534450455582,96.0
14643,13577359,2010-09-20,Los Angeles,Apartment,4.382026634673881,90.0
4598,3218105,2010-09-20,Los Angeles,Apartment,4.442651256490317,100.0
11537,18946874,2010-09-21,Venice,Apartment,4.553876891600541,90.0
16826,627949,2010-09-22,Glendale,Condominium,4.0943445622220995,100.0
14569,17995570,2010-09-23,Woodland Hills,House,3.8501476017100575,80.0
14462,17014274,2010-09-24,Pasadena,House,4.0943445622220995,94.0
15053,16056632,2010-09-24,Pasadena,House,3.912023005428147,93.0
17415,12227192,2010-09-25,Beverly Hills,Apartment,5.0751738152338275,98.0
7942,16779999,2010-09-28,Van Nuys,House,5.6524891802686525,60.0
2681,9461238,2010-10-04,Los Angeles,Condominium,5.010635294096256,93.0
12243,3341385,2010-10-05,Los Angeles,Apartment,4.553876891600541,100.0
18082,16541000,2010-10-06,Los Angeles,House,5.010635294096256,100.0
7017,1450912,2010-10-08,Santa Monica,Apartment,5.010635294096256,80.0
4996,17479941,2010-10-08,Los Angeles,House,4.605170185988092,96.0
7467,14688313,2010-10-10,Venice,Apartment,5.010635294096256,97.0
18524,16409028,2010-10-11,El Segundo,Apartment,4.700480365792417,100.0
8828,17680468,2010-10-12,Marina Del Rey,Apartment,5.293304824724492,97.0
657,14164319,2010-10-12,Marina Del Rey,Apartment,5.293304824724492,93.0
15544,13429185,2010-10-12,Los Angeles,Apartment,3.80666248977032,100.0
20951,19691987,2010-10-12,Los Angeles,Apartment,5.293304824724492,93.0
19435,1925714,2010-10-14,Venice,Apartment,4.8283137373023015,88.0
18366,3616572,2010-10-14,Venice,Apartment,4.74493212836325,89.0
1117,7475708,2010-10-15,Los Angeles,House,4.4998096703302615,97.0
650,1190997,2010-10-17,Los Angeles,House,3.7612001156935615,94.0
4150,6571877,2010-10-21,Topanga,House,5.857933154483459,98.0
15133,7385563,2010-10-28,Los Angeles,Apartment,5.393627546352364,100.0
3663,2570488,2010-10-28,Los Angeles,Apartment,4.204692619390967,80.0
2403,12675052,2010-11-03,Los Angeles,House,4.0943445622220995,98.0
13598,16314655,2010-11-03,Santa Monica,Bungalow,5.3706380281276624,100.0
16403,5641847,2010-11-08,Los Angeles,House,5.298317366548036,90.0
15309,1068505,2010-11-09,Los Angeles,Loft,4.356708826689592,95.0
5606,3458594,2010-11-10,Los Angeles,Apartment,4.7791234931115305,97.0
14527,11244392,2010-11-10,Los Angeles,Guesthouse,4.3694478524670215,97.0
4997,443844,2010-11-10,Venice,House,4.8283137373023015,96.0
11239,1300859,2010-11-14,Los Angeles,House,5.634789603169249,98.0
18670,17881079,2010-11-15,Pacific Palisades,House,4.605170185988092,100.0
14351,3584703,2010-11-18,Los Angeles,Apartment,4.976733742420574,91.0
2695,16566937,2010-11-21,North Hollywood,Apartment,4.07753744390572,92.0
12236,14522716,2010-11-21,North Hollywood,Condominium,4.158883083359672,100.0
9041,7843390,2010-11-22,Los Angeles,Apartment,5.298317366548036,89.0
14635,19985392,2010-11-22,Los Angeles,House,3.951243718581428,91.0
9061,17944817,2010-11-23,Los Angeles,Loft,3.6635616461296463,95.0
16583,14389161,2010-11-24,Los Angeles,House,4.0943445622220995,97.0
3063,16793442,2010-11-24,Los Angeles,Apartment,4.8283137373023015,100.0
7817,10056358,2010-11-24,Topanga,House,7.021083964289137,98.0
17064,8555872,2010-11-24,Venice,Apartment,6.396929655216146,99.0
12275,11568783,2010-11-25,Venice,Apartment,4.663439094112067,96.0
13488,18142927,2010-11-27,Los Angeles,Apartment,4.442651256490317,90.0
21053,1831227,2010-11-28,Venice,House,5.010635294096256,96.0
15070,16478484,2010-12-04,Los Angeles,House,5.5012582105447265,100.0
6900,12211971,2010-12-04,Los Angeles,House,4.7791234931115305,100.0
7608,17033408,2010-12-04,Calabasas,Condominium,5.6594822157596205,94.0
16676,1250851,2010-12-04,Los Angeles,House,4.8283137373023015,100.0
6926,13359877,2010-12-04,Los Angeles,House,6.214608098422191,99.0
7159,11554427,2010-12-05,Los Angeles,Guesthouse,4.8283137373023015,94.0
1372,51572,2010-12-05,Los Angeles,Apartment,4.700480365792417,95.0
13394,13764774,2010-12-06,Los Angeles,Apartment,5.1647859739235145,100.0
3842,18612680,2010-12-06,Los Angeles,Apartment,5.135798437050261,92.0
9856,18437150,2010-12-07,Venice,House,4.382026634673881,100.0
15557,7696260,2010-12-09,Playa Del Rey,Apartment,5.105945473900579,98.0
16033,18085704,2010-12-11,Los Angeles,House,4.867534450455582,100.0
10633,1101403,2010-12-12,Los Angeles,Apartment,4.4188406077965965,96.0
7539,20169249,2010-12-16,Los Angeles,Apartment,4.51085950651685,100.0
6192,17666567,2010-12-16,Los Angeles,Apartment,3.6635616461296463,100.0
16103,14041617,2010-12-17,Los Angeles,Apartment,4.430816798843313,98.0
15797,17407487,2010-12-20,Playa Vista,Apartment,4.90527477843843,100.0
2436,8166303,2010-12-20,Beverly Hills,Apartment,4.976733742420574,99.0
17385,2010971,2010-12-20,Marina Del Rey,Apartment,5.010635294096256,98.0
2642,14711796,2010-12-22,Los Angeles,Apartment,4.653960350157523,80.0
6067,10575202,2010-12-22,Los Angeles,Apartment,5.521460917862246,80.0
8509,1535776,2010-12-22,Los Angeles,House,5.521460917862246,98.0
6253,13006383,2010-12-22,Los Angeles,Apartment,5.6167710976665735,84.0
6223,7094462,2010-12-23,Los Angeles,House,5.1647859739235145,98.0
3366,3907483,2010-12-24,Malibu,Apartment,5.043425116919247,85.0
21144,20560763,2010-12-26,Santa Monica,Apartment,4.8283137373023015,96.0
1303,14825454,2010-12-27,Los Angeles,Apartment,4.653960350157523,98.0
20135,8190747,2010-12-28,Venice,House,5.293304824724492,94.0
10566,9739888,2010-12-28,Venice,House,5.541263545158426,99.0
3073,7734670,2010-12-28,Venice,House,5.293304824724492,94.0
2230,6713990,2010-12-31,Los Angeles,Bungalow,5.272999558563747,95.0
16941,9151490,2011-01-03,Santa Monica,Apartment,4.382026634673881,93.0
14416,6812270,2011-01-03,Santa Monica,Apartment,4.382026634673881,97.0
14305,16534993,2011-01-03,Santa Monica,Apartment,4.770684624465665,98.0
3555,237127,2011-01-04,West Hollywood,House,5.991464547107983,97.0
16361,14469677,2011-01-04,Los Angeles,House,4.31748811353631,94.0
9490,7530703,2011-01-05,Los Angeles,House,5.010635294096256,100.0
13143,9865939,2011-01-05,Los Angeles,Bungalow,4.8283137373023015,100.0
19776,5447165,2011-01-06,Los Angeles,Apartment,4.553876891600541,99.0
6941,4358619,2011-01-06,Los Angeles,Apartment,4.90527477843843,95.0
7393,17930965,2011-01-06,Los Angeles,Apartment,4.382026634673881,90.0
14525,16259405,2011-01-07,Los Angeles,Loft,5.1929568508902095,100.0
3601,467731,2011-01-07,Los Angeles,Loft,4.584967478670572,98.0
9477,1309326,2011-01-11,Studio City,House,4.787491742782046,98.0
6701,4052514,2011-01-11,Lakewood,House,4.043051267834549,100.0
497,12653801,2011-01-11,Studio City,House,4.31748811353631,98.0
18663,19752415,2011-01-11,Lakewood,House,4.043051267834549,94.0
3680,106052,2011-01-17,Los Angeles,House,4.574710978503383,95.0
1994,20449125,2011-01-18,Venice,House,4.8283137373023015,90.0
8076,2935986,2011-01-21,Los Angeles,Loft,4.59511985013459,95.0
8305,14554253,2011-01-23,Los Angeles,House,4.174387269895637,97.0
11185,11992914,2011-01-24,Woodland Hills,House,4.30406509320417,100.0
8869,9841191,2011-01-25,Venice,House,5.1647859739235145,100.0
18328,3506410,2011-01-25,Venice,House,5.298317366548036,100.0
8112,20931098,2011-01-26,Los Angeles,Apartment,4.48863636973214,96.0
9397,10880241,2011-01-27,Los Angeles,Apartment,4.990432586778736,100.0
18562,642537,2011-01-28,Los Angeles,House,4.0943445622220995,98.0
1877,15755967,2011-01-28,Los Angeles,House,4.0943445622220995,97.0
21086,13168419,2011-01-28,Los Angeles,House,4.31748811353631,96.0
21094,20445979,2011-01-29,Los Angeles,Apartment,4.74493212836325,95.0
16338,15341369,2011-02-01,Los Angeles,Apartment,4.605170185988092,97.0
20332,4493658,2011-02-02,Pasadena,House,5.293304824724492,100.0
10824,18394314,2011-02-03,Los Angeles,House,4.31748811353631,94.0
18918,3554396,2011-02-04,West Hollywood,House,5.598421958998375,99.0
9932,8814479,2011-02-06,Los Angeles,Other,4.543294782270004,99.0
8607,19575223,2011-02-08,Los Angeles,House,5.010635294096256,100.0
7166,13329701,2011-02-11,Topanga,Other,5.1929568508902095,97.0
17765,13265626,2011-02-12,Venice,House,4.997212273764115,99.0
18110,19833001,2011-02-13,Pasadena,House,4.007333185232471,99.0
9496,12867778,2011-02-13,Pasadena,House,4.0943445622220995,98.0
10363,15192421,2011-02-14,Venice,Apartment,5.68697535633982,98.0
2082,20529760,2011-02-15,Los Angeles,House,4.553876891600541,98.0
19883,3030917,2011-02-16,Encino,Apartment,4.553876891600541,97.0
11736,4671712,2011-02-16,Los Angeles,Apartment,4.74493212836325,98.0
17850,15343230,2011-02-20,Topanga,Cabin,5.170483995038151,97.0
4352,4738295,2011-02-22,Los Angeles,Bungalow,4.48863636973214,94.0
13791,20677482,2011-02-22,Pasadena,House,5.634789603169249,96.0
16267,14802672,2011-02-22,Los Angeles,House,4.68213122712422,95.0
3133,12830516,2011-02-22,Los Angeles,Apartment,4.532599493153255,94.0
14317,20523304,2011-02-26,Los Angeles,Apartment,4.060443010546419,93.0
4154,10088588,2011-02-27,Los Angeles,Apartment,4.343805421853683,94.0
1339,17447675,2011-02-28,Sherman Oaks,Apartment,3.912023005428147,87.0
9545,11474056,2011-02-28,Venice,Apartment,5.068904202220232,100.0
2715,12873061,2011-03-02,Los Angeles,Apartment,4.59511985013459,98.0
12798,4632906,2011-03-03,Sherman Oaks,Apartment,4.4998096703302615,97.0
17672,9853129,2011-03-04,Venice,House,5.746203190540153,93.0
21602,16846167,2011-03-05,Los Angeles,Apartment,4.248495242049359,98.0
4897,14935001,2011-03-06,Venice,Apartment,4.787491742782046,96.0
6115,14312186,2011-03-07,Burbank,House,4.787491742782046,99.0
17155,7772309,2011-03-07,Los Angeles,Apartment,4.31748811353631,98.0
20776,19333479,2011-03-08,Los Angeles,Apartment,4.007333185232471,95.0
17517,15024957,2011-03-08,Pasadena,House,5.298317366548036,100.0
15853,15635528,2011-03-09,Los Angeles,House,5.720311776607412,94.0
16084,12129440,2011-03-09,West Hollywood,House,4.976733742420574,100.0
2836,13045531,2011-03-11,Los Angeles,Apartment,4.7535901911063645,99.0
1791,13274705,2011-03-11,Beverly Hills,Guesthouse,5.298317366548036,100.0
5575,11964219,2011-03-11,Los Angeles,Apartment,4.477336814478207,93.0
10202,20943582,2011-03-11,Culver City,House,4.23410650459726,98.0
17953,17568638,2011-03-12,Claremont,House,5.783825182329737,99.0
5230,416557,2011-03-12,Los Angeles,Apartment,4.3694478524670215,93.0
4645,3290619,2011-03-15,Los Angeles,Apartment,4.8283137373023015,98.0
5285,14670606,2011-03-17,Los Angeles,Treehouse,4.48863636973214,97.0
19421,14646704,2011-03-17,Venice,House,6.309918278226516,98.0
9500,2926247,2011-03-17,Los Angeles,House,5.521460917862246,100.0
11892,20888611,2011-03-18,Los Angeles,House,4.174387269895637,90.0
11944,5762630,2011-03-18,Los Angeles,House,4.23410650459726,90.0
22007,17329090,2011-03-18,Los Angeles,House,4.356708826689592,90.0
11140,16635569,2011-03-19,Los Angeles,Apartment,4.700480365792417,97.0
14105,1613419,2011-03-22,Los Angeles,Apartment,3.871201010907892,96.0
5066,3379914,2011-03-22,Los Angeles,House,4.31748811353631,98.0
3012,12324757,2011-03-23,Los Angeles,House,5.855071922202427,92.0
19863,1967457,2011-03-23,North Hollywood,House,4.574710978503383,97.0
19242,15708946,2011-03-23,Beverly Hills,Condominium,5.513428746164983,20.0
6141,1596664,2011-03-24,Los Angeles,House,6.2441669006637355,96.0
8757,11947606,2011-03-25,Los Angeles,House,5.857933154483459,91.0
6942,17300267,2011-03-26,North Hills,Townhouse,3.871201010907892,94.0
19221,6822471,2011-03-27,Los Angeles,House,4.852030263919617,86.0
11771,13915699,2011-03-27,Los Angeles,House,5.220355825078324,87.0
12431,14151551,2011-03-27,Los Angeles,Apartment,4.990432586778736,89.0
14209,1660971,2011-03-27,Los Angeles,House,5.1647859739235145,85.0
2843,12654039,2011-03-27,Los Angeles,Apartment,4.553876891600541,83.0
6457,13116327,2011-03-27,Los Angeles,Apartment,5.105945473900579,89.0
5192,3985673,2011-03-27,Los Angeles,Apartment,4.605170185988092,85.0
14018,13397862,2011-03-27,Los Angeles,Apartment,5.0751738152338275,89.0
17261,14196041,2011-03-27,Tujunga,Cabin,4.219507705176107,87.0
20012,11568447,2011-03-27,Tujunga,Bungalow,4.356708826689592,93.0
8571,19307872,2011-03-27,Los Angeles,Apartment,4.990432586778736,83.0
15885,18097031,2011-03-27,Los Angeles,House,4.553876891600541,90.0
6310,2958412,2011-03-27,Los Angeles,House,4.700480365792417,99.0
15771,65615,2011-03-27,Los Angeles,Apartment,5.105945473900579,90.0
11255,2120943,2011-03-27,Tujunga,House,4.276666119016055,100.0
3518,7903766,2011-03-27,Los Angeles,House,5.272999558563747,83.0
13670,10061347,2011-03-28,Los Angeles,House,6.551080335043403,97.0
2979,19363636,2011-03-28,Los Angeles,Loft,5.783825182329737,100.0
12524,16532176,2011-03-28,Los Angeles,House,6.210600077024652,92.0
14571,926060,2011-03-31,Los Angeles,Apartment,4.31748811353631,100.0
11833,5719249,2011-03-31,Los Angeles,House,4.867534450455582,96.0
18340,14421605,2011-03-31,Los Angeles,House,4.07753744390572,99.0
14547,8222493,2011-03-31,Los Angeles,House,5.068904202220232,100.0
15062,5590505,2011-03-31,Los Angeles,House,4.584967478670572,100.0
12,10994968,2011-04-01,Los Angeles,House,4.48863636973214,99.0
4193,15543965,2011-04-01,Los Angeles,House,4.59511985013459,99.0
10011,10266928,2011-04-02,Los Angeles,Apartment,4.007333185232471,94.0
10870,3338552,2011-04-02,Santa Monica,Apartment,5.043425116919247,97.0
7390,1121502,2011-04-02,West Hollywood,House,4.248495242049359,100.0
18045,16087309,2011-04-02,Los Angeles,Apartment,4.248495242049359,94.0
4218,4218742,2011-04-02,Los Angeles,House,4.48863636973214,98.0
14212,6952815,2011-04-02,Los Angeles,House,4.48863636973214,97.0
10812,9153575,2011-04-05,Santa Monica,House,6.309918278226516,98.0
18547,13814268,2011-04-05,Los Angeles,Apartment,3.688879454113936,90.0
19593,14239071,2011-04-05,Los Angeles,Apartment,4.4998096703302615,91.0
18967,16666389,2011-04-06,Los Angeles,Apartment,5.594711379601837,80.0
15386,14043916,2011-04-06,Los Angeles,Apartment,5.5174528964647065,97.0
21379,3545026,2011-04-06,Los Angeles,Apartment,4.0943445622220995,94.0
22088,17925200,2011-04-07,Beverly Hills,House,4.174387269895637,100.0
18249,4885240,2011-04-08,Los Angeles,Apartment,4.8283137373023015,90.0
3113,16858141,2011-04-09,Van Nuys,Guesthouse,4.867534450455582,100.0
19262,1844438,2011-04-09,Van Nuys,House,5.556828061699537,99.0
17231,20006934,2011-04-09,Los Angeles,House,5.010635294096256,100.0
19716,9865901,2011-04-10,Los Angeles,House,4.442651256490317,100.0
1645,14692242,2011-04-10,Los Angeles,House,4.174387269895637,95.0
20211,1863106,2011-04-10,Los Angeles,Apartment,5.003946305945459,89.0
11990,851443,2011-04-10,Los Angeles,Apartment,4.248495242049359,97.0
16853,7854011,2011-04-12,Los Angeles,Apartment,4.248495242049359,95.0
7008,16392405,2011-04-13,Los Angeles,House,5.700443573390688,96.0
9745,18307935,2011-04-13,Woodland Hills,Other,5.1647859739235145,100.0
10386,20191076,2011-04-13,Woodland Hills,House,5.416100402204419,100.0
9279,1917685,2011-04-14,Los Angeles,Apartment,4.31748811353631,100.0
18889,16635429,2011-04-14,Los Angeles,Apartment,4.394449154672439,97.0
256,9395119,2011-04-15,Redondo Beach,House,4.897839799950911,98.0
14005,4572174,2011-04-15,Los Angeles,House,4.442651256490317,100.0
14910,17881149,2011-04-16,Los Angeles,Apartment,4.007333185232471,100.0
15326,14749746,2011-04-16,Long Beach,Condominium,5.66988092298052,94.0
7518,10388209,2011-04-17,Venice,Apartment,5.6167710976665735,100.0
1127,13658967,2011-04-18,Los Angeles,House,4.8283137373023015,96.0
10954,13000483,2011-04-20,Los Angeles,House,5.926926025970412,92.0
3339,16897410,2011-04-20,Los Angeles,Apartment,5.220355825078324,93.0
21054,18459182,2011-04-21,Los Angeles,Apartment,4.31748811353631,98.0
15651,4916758,2011-04-21,Playa Del Rey,Apartment,3.7135720667043084,80.0
20640,8760362,2011-04-24,Los Angeles,House,5.293304824724492,96.0
18637,9645421,2011-04-24,Van Nuys,House,6.214608098422191,93.0
10670,9505119,2011-04-24,Los Angeles,Apartment,4.605170185988092,98.0
15500,1953461,2011-04-24,Los Angeles,Guesthouse,4.23410650459726,93.0
16625,20255152,2011-04-25,Los Angeles,House,6.204557762568692,100.0
4975,13768479,2011-04-25,Los Angeles,House,4.90527477843843,99.0
21754,1333006,2011-04-25,Claremont,House,4.31748811353631,100.0
1136,19714056,2011-04-26,Santa Monica,Condominium,4.859812404361672,96.0
7273,746079,2011-04-27,Long Beach,House,3.912023005428147,94.0
9976,4757941,2011-04-27,Long Beach,House,4.219507705176107,100.0
20522,4604322,2011-04-29,Los Angeles,Townhouse,4.0943445622220995,93.0
13087,13548585,2011-05-02,Marina Del Rey,Condominium,5.7651911027848435,95.0
10930,654279,2011-05-02,Los Angeles,Apartment,4.553876891600541,98.0
15518,7483951,2011-05-02,Carson,House,4.174387269895637,98.0
8651,2044873,2011-05-02,Los Angeles,Apartment,4.382026634673881,95.0
15294,8973292,2011-05-02,Los Angeles,Apartment,4.007333185232471,89.0
12748,14164806,2011-05-02,Los Angeles,House,4.762173934797756,97.0
8599,3122731,2011-05-02,Los Angeles,Apartment,3.5263605246161616,93.0
4979,7501292,2011-05-02,Los Angeles,Apartment,3.737669618283368,93.0
21995,695216,2011-05-03,Long Beach,Chalet,4.4998096703302615,94.0
11334,18595872,2011-05-04,Sherman Oaks,Apartment,4.248495242049359,100.0
2934,6988793,2011-05-05,Los Angeles,House,4.605170185988092,100.0
1240,11758169,2011-05-06,Beverly Hills,Apartment,4.23410650459726,96.0
19118,7197915,2011-05-07,Pacific Palisades,House,5.598421958998375,99.0
16907,10931258,2011-05-09,Los Angeles,Apartment,5.1929568508902095,83.0
15130,20068380,2011-05-09,Beverly Hills,House,5.783825182329737,95.0
11565,862949,2011-05-10,Los Angeles,Apartment,4.7791234931115305,93.0
16449,7225589,2011-05-10,Pasadena,House,4.356708826689592,93.0
12938,1864715,2011-05-10,Los Angeles,Bungalow,4.442651256490317,89.0
17358,14702468,2011-05-10,Los Angeles,House,4.382026634673881,100.0
12161,8419216,2011-05-11,Los Angeles,Apartment,4.59511985013459,98.0
8182,17732551,2011-05-11,Santa Monica,Apartment,5.2417470150596435,90.0
6879,13642024,2011-05-12,Valley Village,Apartment,3.688879454113936,100.0
17779,7047076,2011-05-13,Los Angeles,House,4.934473933130692,90.0
6306,20956017,2011-05-13,Los Angeles,Cabin,4.382026634673881,96.0
21927,16032067,2011-05-15,Long Beach,Condominium,4.0943445622220995,96.0
4013,7393518,2011-05-16,Los Angeles,House,4.564348191467836,97.0
9173,5276908,2011-05-16,Topanga,Apartment,4.653960350157523,88.0
17860,12108647,2011-05-16,Topanga,Apartment,4.31748811353631,90.0
13557,6642942,2011-05-16,Los Angeles,Apartment,4.787491742782046,97.0
1620,5153080,2011-05-16,Los Angeles,Apartment,4.248495242049359,96.0
19975,7475079,2011-05-16,Los Angeles,House,4.4998096703302615,100.0
1540,10888291,2011-05-16,Los Angeles,House,4.8283137373023015,96.0
4002,14489025,2011-05-17,Van Nuys,Condominium,4.787491742782046,100.0
19089,15859686,2011-05-17,Los Angeles,Apartment,4.804021044733257,90.0
10107,2083824,2011-05-17,North Hollywood,Apartment,4.248495242049359,88.0
20235,11345566,2011-05-17,Long Beach,Apartment,4.867534450455582,94.0
12387,9332645,2011-05-18,Temple City,House,5.0751738152338275,93.0
17349,15127179,2011-05-18,Pasadena,House,5.298317366548036,92.0
3508,8085549,2011-05-18,Monrovia,House,5.459585514144161,92.0
16390,1579196,2011-05-18,Pasadena,Apartment,3.80666248977032,99.0
9707,4415695,2011-05-19,Santa Monica,Apartment,4.553876891600541,90.0
