,id,price,city_y,zip,latitude,longitude,neighbourhood,review_scores_rating
330,16283994,172.0,Venice,90291,33.98939237,-118.45463740000001,Venice,91.0
331,4581364,33.0,Los Angeles,90020,34.06878731,-118.3072487,,
332,14345834,67.0,Duarte,91008,34.14754461,-117.9698989,Bradbury,87.0
333,15664359,200.0,Altadena,91001,34.17925642,-118.1226207,Altadena,100.0
334,18240506,268.0,San Gabriel,91776,34.08015908,-118.10399509999999,San Gabriel,100.0
335,10122089,175.0,Inglewood,90305,33.96288417,-118.329652,Inglewood,87.0
336,4597234,650.0,Beverly Hills,90210,34.12418211,-118.42748300000001,Bel Air/Beverly Crest,100.0
337,8868841,685.0,Studio City,91604,34.13436146,-118.37940590000001,Studio City,95.0
338,4482916,72.0,Carson,90746,33.85089567,-118.2613717,Carson,
339,15484080,129.0,Los Angeles,90036,34.05886103,-118.36154779999998,Mid-Wilshire,98.0
340,12848884,300.0,Marina Del Rey,90292,33.9800135,-118.4605111,,
341,18276063,230.0,Los Angeles,90043,33.98394384,-118.35299599999999,South LA,100.0
342,21056101,86.0,Beverly Hills,90212,34.06446404,-118.4088277,Beverly Hills,
343,7932428,60.0,Pasadena,91105,34.1385363,-118.15099909999999,Pasadena,98.0
344,19974905,30.0,Los Angeles,90036,34.06800663,-118.3537486,Mid-Wilshire,100.0
345,6870822,70.0,Los Angeles,90016,34.04688588,-118.3509038,Mid-City,
346,12628500,289.0,Studio City,91604,34.13661468,-118.38880400000001,Studio City,
347,9114535,138.0,Los Angeles,90013,34.04791796,-118.24966210000001,Downtown,99.0
348,14196523,285.0,Long Beach,90803,33.75431215,-118.1245973,Long Beach,98.0
349,515392,750.0,Los Angeles,90024,34.05462363,-118.43814640000002,Westwood,100.0
350,130565,150.0,Long Beach,90815,33.80415894,-118.11271770000002,,
351,7329091,1000.0,Los Angeles,90005,34.05675103,-118.2936868,,80.0
352,20889423,180.0,Los Angeles,90008,34.01315655,-118.3607736,Baldwin Hills,
353,9351123,69.0,North Hollywood,91606,34.1825348,-118.3798592,North Hollywood,96.0
354,15875149,90.0,Los Angeles,90027,34.10312798,-118.2862817,Los Feliz,98.0
355,18043036,110.0,Los Angeles,90025,34.04216869,-118.44862739999999,West Los Angeles,100.0
356,1914591,159.0,Venice,90291,33.99555001,-118.4567324,Venice,80.0
357,1077521,165.0,Venice,90291,33.99566866,-118.4542206,Venice,100.0
358,607913,89.0,Studio City,91604,34.14979474,-118.39353090000002,Studio City,100.0
359,14854053,93.0,Los Angeles,90016,34.03939302,-118.36344479999998,Mid-City,98.0
360,6412848,69.0,Los Angeles,90004,34.0795415,-118.2852808,East Hollywood,96.0
361,8504666,65.0,Los Angeles,90046,34.08543086,-118.35696999999999,West Hollywood,97.0
362,12468659,384.0,Studio City,91604,34.14336811,-118.39882109999999,Studio City,
363,6785017,200.0,Los Angeles,90026,34.08233536,-118.262887,Echo Park,91.0
364,17982264,60.0,Los Angeles,90024,34.08100195,-118.43463349999999,Westwood,100.0
365,4982969,86.0,Los Angeles,90046,34.09248966,-118.3600159,West Hollywood,99.0
366,6689909,79.0,Los Angeles,90066,34.02130503,-118.4294922,Mar Vista,60.0
367,18332024,424.0,Los Angeles,90048,34.08057841,-118.37108090000001,West Hollywood,97.0
368,4783809,149.0,Beverly Hills,90211,34.0671299,-118.3796456,Beverly Hills,98.0
369,821625,160.0,Sherman Oaks,91423,34.14310329,-118.4307509,,
370,16230857,98.0,Los Angeles,90046,34.10698655,-118.37764779999999,Laurel Canyon,100.0
371,20480443,65.0,Los Angeles,90028,34.10403663,-118.34235890000002,Hollywood,91.0
372,6128992,52.0,Los Angeles,90045,33.97498156,-118.38045190000001,,20.0
373,12762438,189.0,Los Angeles,90017,34.04518831,-118.257218,Downtown,92.0
374,7620763,279.0,Los Angeles,90026,34.07565274,-118.2556439,Echo Park,98.0
375,8556888,99.0,Long Beach,90814,33.77279217,-118.15416429999999,Long Beach,99.0
376,1177395,74.0,Covina,91724,34.0571078,-117.85738789999999,,100.0
377,13328254,220.0,Los Angeles,90046,34.10339396,-118.3781354,Laurel Canyon,100.0
378,7874576,119.0,Altadena,91001,34.21205397,-118.13993789999999,Altadena,97.0
379,4573768,89.0,Los Angeles,90048,34.08148101,-118.37303490000002,,95.0
380,15590327,64.0,Redondo Beach,90277,33.84033248,-118.3801368,Redondo Beach,98.0
381,17331105,85.0,Long Beach,90815,33.78956787,-118.12865459999999,,98.0
382,9184888,89.0,Altadena,91001,34.20126973,-118.1481312,Altadena,96.0
383,16355277,29.0,Los Angeles,90031,34.08100567,-118.2192449,Lincoln Heights,
384,455864,50.0,Walnut,91789,34.04043967,-117.83781880000001,,
385,15604452,120.0,Los Angeles,90049,34.05279439,-118.4619821,Brentwood,
386,17072242,95.0,Redondo Beach,90277,33.81005128,-118.37645859999999,Torrance,90.0
387,9969773,125.0,Redondo Beach,90277,33.8398594,-118.38544440000001,Redondo Beach,96.0
388,1083874,49.0,North Hollywood,91606,34.18026369,-118.38541129999999,North Hollywood,93.0
389,15874419,120.0,Woodland Hills,91364,34.15842897,-118.6164738,Woodland Hills/Warner Center,
390,15846039,25.0,North Hollywood,91605,34.19904845,-118.42122379999999,North Hollywood,100.0
391,18330946,105.0,Calabasas,91302,34.10461751,-118.66820929999999,,
392,877135,125.0,Los Angeles,90025,34.04100377,-118.46996090000002,West Los Angeles,94.0
393,8669406,21.0,Diamond Bar,91765,33.98833047,-117.8282301,,
394,9393616,65.0,Burbank,91501,34.1938881,-118.30737090000001,Burbank,94.0
395,13668573,25.0,Los Angeles,90018,34.01948757,-118.3119544,South LA,
396,2166521,95.0,Los Angeles,90007,34.03499053,-118.2840348,West Adams,
397,2659856,88.0,Los Angeles,90028,34.09984363,-118.3446903,Hollywood,95.0
398,18505453,500.0,Los Angeles,90046,34.10086851,-118.37723799999999,Laurel Canyon,95.0
399,13018248,65.0,Los Angeles,90065,34.11915629999999,-118.242139,Glassell Park,100.0
400,21079521,75.0,Los Angeles,90025,34.0415095,-118.44719779999998,,98.0
401,18211687,89.0,Los Angeles,90026,34.08321229,-118.2730878,,100.0
402,12854724,86.0,Los Angeles,90046,34.10829764,-118.3805318,Laurel Canyon,100.0
403,5762947,299.0,Tarzana,91356,34.17403924,-118.54981640000001,,100.0
404,212140,250.0,Van Nuys,91405,34.20294874,-118.4627216,Van Nuys,100.0
405,470090,149.0,Studio City,91604,34.12631122,-118.3948617,Studio City,100.0
406,17154991,84.0,Los Angeles,90027,34.10278648,-118.3042196,Hollywood,100.0
407,18396898,99.0,Playa Del Rey,90293,33.96234868,-118.43567009999998,Westchester/Playa Del Rey,98.0
408,20326252,225.0,Venice,90291,33.99190063,-118.44867430000001,Venice,93.0
409,18690466,135.0,Pacific Palisades,90272,34.04213060000001,-118.5474332,Pacific Palisades,95.0
410,9425314,54.0,Los Angeles,90057,34.0554861,-118.27517209999999,Westlake,93.0
411,17807299,250.0,Pasadena,91106,34.14578005,-118.1261882,Pasadena,100.0
412,15482268,175.0,Woodland Hills,91364,34.16496934,-118.6112186,Woodland Hills/Warner Center,97.0
413,6577316,125.0,North Hollywood,91601,34.16306614,-118.3672344,North Hollywood,96.0
414,14524278,235.0,Marina Del Rey,90292,33.97256823,-118.46158059999999,Marina Del Rey,97.0
415,591524,125.0,Valley Village,91607,34.17122879,-118.4097986,Valley Village,
416,9796734,75.0,Granada Hills,91344,34.28019745,-118.4994045,Granada Hills North,100.0
417,18309561,350.0,Los Angeles,90046,34.08372202,-118.3523075,West Hollywood,99.0
418,11904920,99.0,Los Angeles,90038,34.09502001,-118.32049199999999,,85.0
419,3998252,44.0,Los Angeles,90004,34.08275036,-118.28499409999999,East Hollywood,95.0
420,12021394,75.0,Monterey Park,91754,34.06957732,-118.1351473,,
421,18636064,45.0,Inglewood,90301,33.96428516,-118.36602099999999,Inglewood,92.0
422,491529,150.0,Los Angeles,90046,34.08804216,-118.3587592,,
423,14705126,60.0,North Hollywood,91606,34.18626034,-118.3861969,North Hollywood,97.0
424,17027497,200.0,Long Beach,90807,33.83179008,-118.1931352,Long Beach,98.0
425,9716437,150.0,Long Beach,90803,33.76218045,-118.14165859999999,Long Beach,100.0
426,1080980,91.0,Los Angeles,90065,34.10796052,-118.2358394,Glassell Park,94.0
427,13885255,125.0,Los Angeles,90066,34.01748093,-118.4312088,Mar Vista,100.0
428,8013731,45.0,Los Angeles,90046,34.10725604,-118.3746376,Laurel Canyon,
429,1503930,38.0,Redondo Beach,90278,33.87901281,-118.36770600000001,Redondo Beach,99.0
430,11768316,60.0,Los Angeles,90008,34.00921844,-118.356168,South LA,
431,16798447,99.0,San Gabriel,91776,34.09683535,-118.10480249999999,,87.0
432,17071836,143.0,Los Angeles,90019,34.05674909,-118.34579509999999,Mid-Wilshire,97.0
433,2089058,40.0,Carson,90745,33.81709538,-118.27676729999999,Carson,
434,13707813,195.0,North Hollywood,91602,34.14532934,-118.37295870000001,Studio City,97.0
435,5697371,135.0,Los Angeles,90025,34.04851238,-118.4599892,West Los Angeles,
436,16512424,75.0,Los Angeles,90036,34.07230136,-118.3568483,,100.0
437,18645174,125.0,Los Angeles,90036,34.08037407,-118.35960929999999,Mid-Wilshire,
438,10020844,110.0,Beverly Hills,90212,34.06163969,-118.39463429999999,,100.0
439,1847096,99.0,Los Angeles,90025,34.04040308,-118.44710490000001,West Los Angeles,92.0
440,14593443,105.0,Los Angeles,90018,34.03436586,-118.31623370000001,West Adams,
441,6645634,74.0,Los Angeles,90034,34.03557994,-118.3713494,,100.0
442,4951151,79.0,Playa Del Rey,90293,33.96086661,-118.43693940000001,Westchester/Playa Del Rey,96.0
443,15497573,85.0,Los Angeles,90028,34.10215098,-118.3152932,Hollywood,
444,3375448,120.0,Los Angeles,90018,34.03040109,-118.3071965,West Adams,99.0
445,4205224,100.0,Los Angeles,90012,34.06200742,-118.24572590000001,,
446,17719455,50.0,Los Angeles,90028,34.09929889,-118.3293915,Hollywood,90.0
447,18568009,75.0,Los Angeles,90027,34.11120092,-118.2854435,Los Feliz,100.0
448,20999267,80.0,Los Angeles,90057,34.05620043,-118.275884,,
449,10231981,125.0,Los Angeles,90043,33.98968254,-118.32577890000002,South LA,
450,8489712,150.0,Los Angeles,90068,34.12918026,-118.3314291,Hollywood Hills,100.0
451,4191357,120.0,Los Angeles,90064,34.03490206,-118.43420139999999,Westside,100.0
452,5195184,60.0,Los Angeles,90035,34.05914477,-118.3821828,South Robertson,
453,17141159,84.0,Rancho Palos Verdes,90275,33.75852788,-118.3962268,Rancho Palos Verdes,
454,13529652,95.0,Los Angeles,90066,33.99561886,-118.4269862,Del Rey,100.0
455,9091710,209.0,Los Angeles,90017,34.05126114,-118.2631341,Westlake,98.0
456,4663804,99.0,Santa Monica,90404,34.02598053,-118.4727807,,
457,2164135,160.0,Pasadena,91106,34.13661783,-118.127618,Pasadena,100.0
458,8702166,148.0,Los Angeles,90046,34.09372438,-118.3700037,West Hollywood,
459,15342350,100.0,Los Angeles,90027,34.11063458,-118.2840594,Los Feliz,93.0
460,16870786,105.0,Los Angeles,90038,34.09224481,-118.325014,Hollywood,96.0
461,14388899,300.0,Redondo Beach,90278,33.87040313,-118.37266480000001,Redondo Beach,100.0
462,17847345,104.0,Los Angeles,90038,34.08663011,-118.323677,Hollywood,95.0
463,13562498,100.0,Los Angeles,90027,34.11497897,-118.27325069999999,Los Feliz,100.0
464,8786314,380.0,West Hollywood,90069,34.08592544,-118.38767109999999,West Hollywood,
465,8949372,80.0,Altadena,91001,34.18286999,-118.1254977,Altadena,
466,12147973,65.0,Gardena,90247,33.88161197,-118.29729609999998,Gardena,100.0
467,8743712,60.0,Los Angeles,90016,34.03846178,-118.3568785,Mid-City,
468,17962474,75.0,Los Angeles,90026,34.09343202,-118.24726340000001,Echo Park,94.0
469,19871726,115.0,Redondo Beach,90277,33.81913362,-118.38834920000001,Redondo Beach,95.0
470,17335062,97.0,Venice,90291,34.00410764,-118.4595191,,88.0
471,1324087,99.0,Venice,90291,34.00305869,-118.45505159999998,Venice,99.0
472,4808505,50.0,Los Angeles,90028,34.09977542,-118.3114551,Hollywood,93.0
473,258397,118.0,Beverly Hills,90212,34.05675688,-118.402627,South Robertson,73.0
474,4789751,92.0,Santa Monica,90403,34.02467439,-118.50320490000001,Santa Monica,95.0
475,13033732,190.0,Hermosa Beach,90254,33.86047576,-118.400752,Hermosa Beach,100.0
476,17150899,18.0,Los Angeles,90007,34.02865755,-118.2875983,,
477,19763012,120.0,Monrovia,91016,34.14344208,-118.0037402,,
478,16776462,135.0,Los Angeles,90066,33.99532232,-118.4407644,Mar Vista,91.0
479,18885912,170.0,Los Angeles,90038,34.09197257,-118.34356609999999,West Hollywood,92.0
480,16338071,105.0,Los Angeles,90042,34.12088388,-118.1862418,Highland Park,98.0
481,13170847,170.0,Marina Del Rey,90292,33.97983035,-118.46326440000001,Marina Del Rey,90.0
482,14390237,227.0,Marina Del Rey,90292,33.975089600000004,-118.4582963,Marina Del Rey,
483,15007995,40.0,Glendora,91741,34.13445145,-117.86512890000002,Glendora,93.0
484,591220,145.0,Santa Monica,90405,34.01000554,-118.48205039999999,Santa Monica,96.0
485,12138787,550.0,Topanga,90290,34.08835458,-118.5910706,Topanga,100.0
486,10687050,50.0,Altadena,91001,34.19704274,-118.15062520000001,Altadena,98.0
487,7921380,165.0,Beverly Hills,90212,34.06522632,-118.4009514,Beverly Hills,100.0
488,11821598,130.0,El Monte,91732,34.09477989,-118.01982350000002,,94.0
489,2661063,55.0,North Hollywood,91601,34.16269696,-118.3764858,North Hollywood,100.0
490,15471568,99.0,Venice,90291,33.98992172,-118.4666014,Venice,99.0
491,16067657,130.0,Chatsworth,91311,34.26773984,-118.5793354,,100.0
492,306990,99.0,Culver City,90230,33.98409402,-118.4058601,Del Rey,77.0
493,8438775,175.0,Los Angeles,90014,34.04259576,-118.2586378,Downtown,93.0
494,3031768,150.0,Los Angeles,90041,34.134231299999996,-118.2060469,Eagle Rock,
495,8170917,149.0,Los Angeles,90017,34.05206124,-118.2628679,Westlake,94.0
496,15821197,69.0,Los Angeles,90046,34.09208028,-118.3592507,,98.0
497,12653801,75.0,Studio City,91604,34.13812414,-118.4079121,Studio City,98.0
498,15198602,150.0,Los Angeles,90031,34.09135107,-118.23405520000001,Elysian Valley,97.0
499,15202893,25.0,Los Angeles,90018,34.01927195,-118.31271399999999,South LA,
500,15988387,289.0,North Hollywood,91605,34.200461499999996,-118.4003152,North Hollywood,
501,2660412,95.0,West Hollywood,90069,34.09067396,-118.37784309999999,West Hollywood,84.0
502,16504513,199.0,Los Angeles,90066,33.99318986,-118.43837109999998,Del Rey,95.0
503,4037406,98.0,Van Nuys,91401,34.16741001,-118.4433876,,100.0
504,3522244,35.0,Hawthorne,90250,33.92892844,-118.3473783,Hawthorne,98.0
505,20364240,145.0,Los Angeles,90042,33.97906881,-118.43644740000002,Del Rey,
506,14709217,239.0,Long Beach,90814,33.77078888,-118.1534274,,100.0
507,3821508,50.0,Los Angeles,90033,34.05826997,-118.199284,,100.0
508,106906,39.0,Torrance,90502,33.814361,-118.2916371,,95.0
509,10170471,495.0,Manhattan Beach,90266,33.90078091,-118.4160604,Manhattan Beach,98.0
510,13689374,145.0,Los Angeles,90028,34.10196108,-118.33746709999998,Hollywood,98.0
511,6424392,139.0,Marina Del Rey,90292,33.98011032,-118.4621626,Marina Del Rey,86.0
512,19524083,120.0,Los Angeles,90042,34.10701301,-118.20051509999999,Highland Park,100.0
513,13901683,79.0,Los Angeles,90066,33.98761938,-118.43033799999999,Del Rey,99.0
514,4077460,149.0,Los Angeles,90028,34.10138386,-118.34388100000001,,98.0
515,21010735,125.0,Los Angeles,90026,34.08424487,-118.25030090000001,,100.0
516,12851389,50.0,Los Angeles,90019,34.04177852,-118.32076200000002,Mid-City,
517,19912332,45.0,Los Angeles,90004,34.07544398,-118.32681709999999,Mid-Wilshire,100.0
518,72190,199.0,Los Angeles,90005,34.05958464,-118.32222040000002,,
519,13893264,270.0,Venice,90291,33.9975982,-118.4743375,,100.0
520,20190343,99.0,Venice,90291,33.99911806,-118.4704392,Venice,96.0
521,15864590,89.0,Los Angeles,90028,34.10084807,-118.3124271,Hollywood,98.0
522,15909444,27.0,Los Angeles,90042,34.10903753,-118.18840349999999,Highland Park,
523,8485642,229.0,Marina Del Rey,90292,33.97449544,-118.45981499999999,Marina Del Rey,100.0
524,18734225,139.0,Pacific Palisades,90272,34.04449905,-118.52851329999999,Pacific Palisades,100.0
525,21065293,155.0,Venice,90291,33.9956667,-118.4565455,,100.0
526,16812429,60.0,Rosemead,91770,34.07485084,-118.0684803,Rosemead,
527,4249131,139.0,Los Angeles,90048,34.07543308,-118.38833170000001,West Hollywood,90.0
528,17007439,78.0,Los Angeles,90028,34.09834236,-118.3213775,Hollywood,94.0
529,11084417,200.0,Studio City,91604,34.14461024,-118.4158012,Studio City,
530,12051867,232.0,Los Angeles,90015,34.04822929,-118.2693841,Westlake,83.0
531,228925,119.0,Valley Village,91607,34.1749127,-118.4104612,Valley Glen,99.0
532,9950923,95.0,Los Angeles,90027,34.09574169,-118.3007638,East Hollywood,89.0
533,7714658,250.0,Beverly Hills,90212,34.06460665,-118.3904098,Beverly Hills,92.0
534,19701365,125.0,Santa Monica,90404,34.01906737,-118.47173959999999,,96.0
535,1095106,100.0,Marina Del Rey,90292,33.98552265,-118.44090590000002,,
536,12696236,80.0,Los Angeles,90042,34.11806456,-118.20781799999999,,93.0
537,16322853,99.0,Los Angeles,90014,34.0445151,-118.25305520000002,,94.0
538,15448502,59.0,Reseda,91335,34.21660021,-118.5338709,Reseda,92.0
539,11156910,63.0,Los Angeles,90036,34.07389585,-118.3425261,,94.0
540,15360787,199.0,Venice,90291,34.00021161,-118.4536406,Venice,93.0
541,18163870,80.0,West Hills,91307,34.19311488,-118.6370537,West Hills,95.0
542,2533733,49.0,Torrance,90505,33.81634675,-118.3348101,Torrance,96.0
543,20933234,75.0,Venice,90291,33.99468457,-118.4463095,,97.0
544,12686241,200.0,Los Angeles,90006,34.04538116,-118.2872502,,87.0
545,16552770,62.0,Woodland Hills,91367,34.16543495,-118.63644550000001,Woodland Hills/Warner Center,100.0
546,17403646,55.0,Los Angeles,90045,33.96362946,-118.3926166,,
547,799701,100.0,Los Angeles,90028,34.09607025,-118.3407811,,
548,13310605,55.0,Monrovia,91016,34.13398997,-118.01953759999999,Arcadia,100.0
549,14845574,170.0,Reseda,91335,34.20086744,-118.55098170000001,Reseda,100.0
550,4680566,80.0,Topanga,90290,34.06767846,-117.94869399999999,,
551,16772675,150.0,Woodland Hills,91364,34.14775649,-118.5913378,Woodland Hills/Warner Center,
552,16071326,1349.99,Los Angeles,90068,34.11526417,-118.3442303,Hollywood Hills,
553,14614688,105.0,Marina Del Rey,90292,33.98584178,-118.452127,Venice,90.0
554,19441240,189.0,Los Angeles,90012,34.06287304,-118.24658590000001,,100.0
555,14629085,225.0,Venice,90291,33.99756778,-118.45036259999999,Venice,
556,6452279,35.0,Los Angeles,90007,34.03387947,-118.28447959999998,West Adams,100.0
557,10831199,121.0,Los Angeles,90012,34.05838222,-118.24893030000001,Downtown,60.0
558,15814333,200.0,Tarzana,91356,34.17539871,-118.53282790000002,,
559,16339746,50.0,Los Angeles,90004,34.08035289,-118.31271940000002,Mid-Wilshire,97.0
560,14091281,140.0,Venice,90291,33.9902543,-118.471392,,100.0
561,8907086,95.0,Los Angeles,90036,34.05769263,-118.35587749999999,Mid-Wilshire,84.0
562,11637504,90.0,Los Angeles,90026,34.08045382,-118.2659763,Echo Park,
563,272800,425.0,Venice,90291,33.99276393,-118.4658962,Venice,95.0
564,6249334,40.0,Los Angeles,90064,34.02697573,-118.40335759999999,Palms,
565,15181062,80.0,Los Angeles,90024,34.06991392,-118.4295206,Westwood,98.0
566,13152923,125.0,Los Angeles,90041,34.12649745,-118.2214389,Eagle Rock,
567,15757574,75.0,Los Angeles,90036,34.05969073,-118.3587524,Mid-Wilshire,
568,7965382,88.0,Los Angeles,90046,34.10625215,-118.36827340000002,Laurel Canyon,
569,13732678,109.0,Long Beach,90802,33.76633423,-118.1789733,Long Beach,92.0
570,8473183,1447.99,Los Angeles,90068,34.12841537,-118.31706090000002,Hollywood Hills,
571,1912119,150.0,Santa Clarita,91350,34.39725865,-118.52299950000001,,
572,11870905,82.0,Los Angeles,90028,34.10145479,-118.3264574,Hollywood,97.0
573,6292699,194.0,Los Angeles,90025,34.04239397,-118.45563259999999,West Los Angeles,99.0
574,8702051,150.0,Los Angeles,90026,34.06444375,-118.26260249999999,Echo Park,
